"tenure","monthly_charges","total_charges","contract","internet_service","payment_method","y"
9,113.669938888199,1088.88082092673,"Month-to-month","DSL","Electronic check",0
49,49.1098267500053,2492.04848217695,"Month-to-month","DSL","Bank transfer",0
8,60.5187970127374,448.263514725843,"Month-to-month","Fiber optic","Credit card",1
23,62.9151992024919,1407.3729075887,"Month-to-month","DSL","Electronic check",0
20,50.2528853287613,958.433587463765,"One year","Fiber optic","Credit card",0
34,52.3021659862107,1874.70797491515,"Month-to-month","Fiber optic","Credit card",0
48,73.4729828175678,3492.3830013895,"Two year","Fiber optic","Mailed check",0
47,45.5020595232595,2134.06774259301,"Two year","Fiber optic","Credit card",0
33,81.8102413412225,2667.54105372069,"One year","Fiber optic","Mailed check",0
8,62.0410115987207,528.549730625724,"One year","Fiber optic","Bank transfer",0
48,93.5257732484238,4461.28903940087,"Month-to-month","DSL","Mailed check",0
42,18,711.173973379278,"One year","Fiber optic","Mailed check",0
59,111.41696824806,6574.31925469977,"Month-to-month","Fiber optic","Electronic check",0
9,91.9204395764302,797.632292994805,"One year","Fiber optic","Electronic check",0
13,95.0450305412541,1211.61260459613,"Two year","Fiber optic","Bank transfer",1
19,46.3098601280903,990.72213675437,"Month-to-month","Fiber optic","Credit card",0
16,87.6995914102408,1476.22260969744,"One year","DSL","Bank transfer",0
28,65.6449592962272,1848.61168684848,"One year","DSL","Mailed check",0
22,55.7825258183377,1125.3993295225,"Month-to-month","Fiber optic","Electronic check",0
6,45.6426609658365,191.396562882487,"One year","Fiber optic","Electronic check",0
18,22.8698008580092,429.829144927991,"One year","DSL","Mailed check",0
29,35.542132955316,977.169035840556,"One year","No","Mailed check",0
21,46.5938935309579,957.70445495735,"Month-to-month","DSL","Bank transfer",1
11,99.6919348908553,995.225119018588,"Month-to-month","Fiber optic","Electronic check",0
21,21.472030508912,439.092012984538,"Month-to-month","Fiber optic","Mailed check",0
15,18.9073087760544,362.890463100463,"Month-to-month","Fiber optic","Credit card",0
45,89.1074044067723,4009.46787506377,"Month-to-month","Fiber optic","Bank transfer",0
16,38.5415511571719,637.614064011178,"Two year","No","Electronic check",0
38,70.7283242083683,2668.50388396627,"Two year","Fiber optic","Electronic check",0
21,106.957231665899,2288.66578301784,"One year","Fiber optic","Credit card",1
91,39.171897113601,3627.07695074847,"Month-to-month","DSL","Credit card",0
34,85.6692685729498,2808.32246331883,"Month-to-month","Fiber optic","Credit card",0
30,88.9276645582461,2669.70636697586,"Month-to-month","DSL","Bank transfer",0
24,45.6759101670149,1156.49858199294,"Month-to-month","Fiber optic","Mailed check",1
19,67.3144122115224,1275.55908967904,"Month-to-month","No","Credit card",0
12,50.5019436892007,677.970587826366,"One year","Fiber optic","Bank transfer",0
9,67.1154815816049,548.391028801331,"Two year","DSL","Credit card",0
51,67.9980213537818,3425.57063122343,"Two year","DSL","Bank transfer",0
25,40.13198515246,1091.33663406577,"Two year","No","Mailed check",0
8,102.808909130126,850.602408170495,"Month-to-month","DSL","Credit card",0
32,72.2267472377283,2208.64157511825,"Month-to-month","No","Electronic check",0
32,116.588467546241,3711.11888694774,"One year","Fiber optic","Bank transfer",0
75,64.7388879601746,4878.74441920295,"Month-to-month","Fiber optic","Electronic check",0
29,97.9795896303427,2833.82877593739,"One year","No","Credit card",0
47,100.94844484503,4782.70769583551,"One year","Fiber optic","Electronic check",0
49,56.9834706874923,2792.43391973491,"Month-to-month","Fiber optic","Bank transfer",0
29,53.6665425273463,1559.02724201563,"One year","DSL","Credit card",0
5,63.7796296976798,226.633292504102,"Month-to-month","DSL","Mailed check",0
53,60.9057358143104,3237.46706602374,"One year","DSL","Bank transfer",0
6,111.128961222569,637.462832795329,"One year","Fiber optic","Bank transfer",0
19,91.2627381411625,1787.28704371923,"Month-to-month","Fiber optic","Electronic check",0
53,33.5150070560103,1795.4011684433,"Month-to-month","No","Electronic check",0
28,39.6530801946107,1204.48643974906,"One year","Fiber optic","Bank transfer",1
44,39.9970402283443,1727.54378805121,"One year","Fiber optic","Credit card",0
41,87.2891792127453,3439.94906487849,"Month-to-month","Fiber optic","Electronic check",0
27,62.5338327191229,1737.3847733072,"Two year","DSL","Bank transfer",0
16,60.1539289142966,956.330791893514,"One year","Fiber optic","Mailed check",0
5,18,142.825058845444,"Month-to-month","Fiber optic","Bank transfer",0
29,46.3125652355839,1317.08568585408,"Two year","Fiber optic","Mailed check",0
49,66.1131797341634,3222.11857657993,"Month-to-month","Fiber optic","Mailed check",0
33,34.655618741824,1082.87413757691,"Month-to-month","Fiber optic","Mailed check",0
52,86.1826451970716,4432.3621855747,"Two year","DSL","Bank transfer",0
48,75.6371092805738,3658.6163107737,"Month-to-month","DSL","Mailed check",0
25,67.9614391480753,1697.34077464079,"One year","Fiber optic","Credit card",0
27,95.1227812721316,2547.79742071499,"One year","Fiber optic","Mailed check",1
21,85.8259114724745,1909.069512699,"Month-to-month","Fiber optic","Electronic check",1
31,76.8049896766086,2392.01848634459,"Two year","Fiber optic","Mailed check",0
17,92.3076475508441,1670.68247781345,"Month-to-month","No","Credit card",0
14,76.6841814602574,1024.94367307246,"Month-to-month","Fiber optic","Mailed check",0
12,58.9048103336693,788.201831749581,"Month-to-month","No","Credit card",0
34,85.4074688530599,2863.14284313561,"One year","Fiber optic","Electronic check",0
7,77.0292476238205,498.160428532233,"Month-to-month","Fiber optic","Bank transfer",0
22,91.0802808478306,2062.60944452075,"One year","No","Bank transfer",0
23,104.738519536568,2405.00074073508,"Month-to-month","DSL","Bank transfer",0
30,72.1785195685562,2127.2416438178,"Month-to-month","DSL","Bank transfer",0
20,46.4517520868748,964.012656486306,"Month-to-month","Fiber optic","Electronic check",0
47,101.886581602692,4797.6460507137,"One year","No","Electronic check",0
118,88.4841470638234,10422.0495248633,"Month-to-month","DSL","Mailed check",0
22,95.2244356439903,2136.90414700608,"Two year","No","Bank transfer",0
1,88.6001619116076,110.863803362605,"Month-to-month","Fiber optic","Electronic check",0
82,50.6939724263384,4016.72604433617,"Month-to-month","Fiber optic","Electronic check",0
5,81.9324373002549,464.26668173505,"Month-to-month","No","Bank transfer",1
22,76.6237504509587,1709.48117826425,"Month-to-month","Fiber optic","Credit card",1
28,82.4531939298064,2385.09732970424,"One year","DSL","Bank transfer",0
18,27.6387575866598,570.844660815377,"Month-to-month","Fiber optic","Electronic check",1
10,41.0228113068333,310.217239946994,"Month-to-month","Fiber optic","Mailed check",1
16,92.9302552473022,1541.40973659032,"Month-to-month","No","Mailed check",0
31,76.4691495400265,2368.11434928124,"Two year","DSL","Electronic check",0
45,60.4095403227804,2748.0627523373,"Month-to-month","DSL","Mailed check",0
10,66.0683829072301,795.269173691027,"Month-to-month","DSL","Bank transfer",0
12,19.9832440554049,225.939557412643,"Month-to-month","DSL","Credit card",0
9,56.9268515445314,607.206409621576,"Month-to-month","DSL","Mailed check",0
13,46.6487955833147,629.391309919774,"One year","Fiber optic","Bank transfer",1
37,70.9219643226208,2534.04273637816,"Two year","No","Electronic check",0
5,62.3365633040676,241.058759545019,"Month-to-month","DSL","Mailed check",0
36,66.1559900233636,2238.32777782035,"Month-to-month","No","Electronic check",0
42,45.0205019595297,1890.30035923427,"Month-to-month","No","Mailed check",0
67,68.2119116953283,4583.01251915239,"Two year","No","Credit card",0
2,88.8276944358513,94.9737434148086,"Two year","Fiber optic","Credit card",0
43,21.2500997052601,928.986765459413,"One year","Fiber optic","Mailed check",0
16,87.2864909057174,1281.5905652247,"One year","DSL","Bank transfer",0
61,109.522923308777,6644.39557320287,"Month-to-month","No","Bank transfer",0
45,42.899327664095,1983.66670238776,"Two year","No","Bank transfer",0
6,57.8348777664098,427.52852024327,"Month-to-month","DSL","Bank transfer",0
7,44.4276509431528,270.437333988077,"Month-to-month","DSL","Mailed check",0
9,50.364556459503,524.042572959338,"Two year","DSL","Bank transfer",0
10,51.2621364519012,547.117031420067,"One year","Fiber optic","Electronic check",0
36,50.8808773293284,1775.52485477885,"One year","No","Bank transfer",0
25,123.032849039336,3112.37129743816,"Month-to-month","Fiber optic","Mailed check",0
6,94.3863515533061,622.999593950009,"Month-to-month","No","Mailed check",1
15,50.439480437616,759.450595132153,"One year","Fiber optic","Electronic check",0
16,57.8503768092196,968.199412398001,"One year","Fiber optic","Electronic check",0
7,18,150.914430711281,"One year","No","Mailed check",0
40,57.1528007921423,2263.18085390319,"Month-to-month","DSL","Bank transfer",0
27,107.187117409748,2776.4437150118,"One year","DSL","Bank transfer",0
47,56.9994590484832,2568.15721989355,"Month-to-month","DSL","Electronic check",1
40,35.1839131338336,1407.851812891,"Two year","No","Electronic check",0
14,86.214038746841,1280.8323562918,"Month-to-month","Fiber optic","Mailed check",0
107,74.4206315207063,8029.35287722722,"Month-to-month","Fiber optic","Electronic check",1
60,72.7674321783962,4367.91280011305,"Month-to-month","DSL","Bank transfer",0
33,55.323866372135,1795.50371337508,"Month-to-month","Fiber optic","Electronic check",0
4,54.5410092620598,263.36922533184,"Two year","No","Bank transfer",0
34,66.2179616778952,2321.15425371757,"Two year","Fiber optic","Electronic check",0
16,81.1164861102179,1148.23235256963,"Two year","DSL","Credit card",0
39,53.6530366513026,2062.04376650775,"One year","No","Bank transfer",0
18,55.2850404643765,1187.61497869435,"Two year","No","Bank transfer",0
14,111.440062353463,1494.44664746753,"Two year","Fiber optic","Credit card",0
20,88.1055094641275,1730.63599043735,"Month-to-month","Fiber optic","Bank transfer",0
27,57.7760663812497,1610.10190069432,"One year","DSL","Bank transfer",0
14,95.3277410554208,1359.82459458465,"Month-to-month","Fiber optic","Electronic check",1
39,60.228433667939,2344.33162511866,"One year","Fiber optic","Bank transfer",1
34,27.8683047863784,1005.87736095098,"Month-to-month","Fiber optic","Mailed check",0
12,62.3683838641571,718.850718620128,"Month-to-month","Fiber optic","Mailed check",0
14,67.1519577426603,936.477104325246,"Two year","DSL","Electronic check",0
25,125.576961712631,3128.41746845251,"Two year","DSL","Credit card",0
25,89.3368723407566,2207.28600735704,"One year","Fiber optic","Electronic check",0
14,93.9812750881593,1371.799657092,"Two year","Fiber optic","Electronic check",0
5,91.9950968447982,435.898164721706,"Month-to-month","Fiber optic","Electronic check",0
35,49.3878321960875,1698.33601933464,"One year","No","Credit card",0
16,30.9315951833122,436.711328553772,"Month-to-month","Fiber optic","Electronic check",0
13,110.583002477646,1460.33865877237,"Month-to-month","Fiber optic","Bank transfer",0
9,27.9524856133442,304.819132596835,"One year","DSL","Electronic check",0
4,56.6011509962657,176.197306687731,"Month-to-month","Fiber optic","Mailed check",0
18,57.3730847062532,984.964048895841,"Month-to-month","Fiber optic","Mailed check",0
33,60.3758592261301,2018.14288118446,"Month-to-month","DSL","Mailed check",0
22,43.7512192118233,882.733189666982,"Two year","DSL","Credit card",0
67,59.7974199104917,4095.15162208191,"Month-to-month","DSL","Credit card",0
22,53.8596708861304,1156.8359621561,"One year","Fiber optic","Bank transfer",0
22,72.9171561920198,1573.4291225994,"One year","Fiber optic","Bank transfer",0
9,96.5852801950753,851.589743445063,"Month-to-month","Fiber optic","Credit card",0
34,52.5459393064201,1754.69992456348,"Two year","Fiber optic","Electronic check",0
40,52.0828488232835,2019.12963157697,"Month-to-month","DSL","Electronic check",0
20,43.4263862710066,854.151635080505,"Month-to-month","Fiber optic","Credit card",0
18,57.8724220278428,979.141702445049,"Month-to-month","Fiber optic","Bank transfer",0
8,72.9489827469103,657.873232467621,"Month-to-month","DSL","Mailed check",0
62,79.789390567233,4953.45171443979,"One year","DSL","Bank transfer",0
66,72.6984014642302,4870.60198558992,"Two year","Fiber optic","Credit card",0
49,94.470275433744,4654.4368194351,"One year","No","Electronic check",0
70,54.9129573517702,3785.14765672836,"Two year","DSL","Electronic check",0
87,94.1862394574328,8159.86079805247,"Month-to-month","DSL","Electronic check",1
19,112.689311255166,2099.56825299372,"Month-to-month","Fiber optic","Mailed check",0
24,68.8636702630527,1623.115899461,"Month-to-month","Fiber optic","Mailed check",1
33,25.7343868577984,960.906620689873,"Month-to-month","Fiber optic","Mailed check",0
36,68.0613814494124,2423.55935437327,"Month-to-month","Fiber optic","Mailed check",0
40,74.1915046542281,2953.67801785125,"Month-to-month","DSL","Credit card",0
27,63.8009164498332,1704.80317244236,"Month-to-month","Fiber optic","Mailed check",1
22,85.0479448117575,1892.46990194599,"Month-to-month","Fiber optic","Bank transfer",0
33,70.9713673089458,2394.0385817221,"One year","No","Mailed check",0
26,102.141786168635,2664.90619061096,"One year","Fiber optic","Mailed check",0
57,43.5363089984671,2538.23455423952,"Month-to-month","No","Bank transfer",0
8,63.7584105817501,540.268774456747,"Two year","DSL","Bank transfer",0
41,110.18394916698,4559.7933700575,"One year","Fiber optic","Electronic check",0
25,21.539993289613,602.654249381254,"Month-to-month","Fiber optic","Credit card",0
12,69.1926722579151,834.946305575694,"One year","Fiber optic","Credit card",0
17,35.4080530998259,592.167223545682,"Two year","DSL","Bank transfer",0
10,66.5382310661036,580.790256837822,"One year","Fiber optic","Credit card",0
29,116.052506071314,3395.40712144362,"Month-to-month","No","Bank transfer",0
22,46.2167037916717,1028.33091316931,"Month-to-month","No","Mailed check",0
30,57.8722905594227,1629.27937907019,"Month-to-month","DSL","Mailed check",0
32,72.4034598404043,2360.61844924273,"Two year","DSL","Electronic check",0
20,77.746175882068,1660.89358275551,"Month-to-month","No","Mailed check",0
19,48.9479083316374,906.201925213285,"Month-to-month","Fiber optic","Bank transfer",1
53,92.6413980073303,4940.58911466392,"Month-to-month","Fiber optic","Electronic check",0
30,101.4394245799,3134.05431551466,"Two year","Fiber optic","Credit card",0
9,31.363895357064,319.691101961029,"Two year","DSL","Bank transfer",1
55,65.363339512453,3636.65263726629,"Month-to-month","No","Electronic check",0
8,64.243060551628,504.927101588136,"Month-to-month","Fiber optic","Credit card",0
18,70.9175202797054,1250.74076607384,"Month-to-month","DSL","Mailed check",0
25,66.0377911296853,1704.985395219,"Month-to-month","DSL","Credit card",1
39,110.45887835729,4289.31881033248,"Two year","Fiber optic","Electronic check",0
28,89.1216220341235,2482.34046857524,"Month-to-month","Fiber optic","Mailed check",0
51,28.7278547288217,1506.12485195224,"Month-to-month","Fiber optic","Credit card",0
18,74.5183535442758,1295.73624164731,"One year","Fiber optic","Credit card",0
30,22.3891845670664,730.122171296394,"Month-to-month","Fiber optic","Credit card",1
10,40.5867995574009,284.202051589133,"Month-to-month","DSL","Electronic check",0
32,60.5809070895416,1952.00146191484,"One year","DSL","Credit card",0
41,83.5821732606826,3437.48017418236,"Two year","DSL","Credit card",0
7,61.6142062407853,388.775519660459,"Month-to-month","Fiber optic","Bank transfer",0
71,47.8886143036797,3356.21883180185,"Month-to-month","DSL","Mailed check",0
25,85.2929485722461,2189.5606644934,"Month-to-month","Fiber optic","Credit card",0
54,115.57693932524,6276.79959382201,"One year","No","Credit card",0
15,60.7822318176552,829.097575750398,"Month-to-month","Fiber optic","Bank transfer",1
39,73.035717716183,2840.25279720389,"Two year","DSL","Credit card",0
28,82.6712699254075,2299.91531869939,"Two year","No","Credit card",0
9,78.8797247689776,681.97838100326,"Month-to-month","Fiber optic","Credit card",0
19,97.409208733066,1909.3341930063,"Month-to-month","Fiber optic","Credit card",0
24,48.1067069874569,1116.22008238149,"Month-to-month","DSL","Mailed check",0
36,85.6360322128461,3127.4291442907,"Month-to-month","Fiber optic","Bank transfer",0
38,54.5149764502432,2025.58974918643,"One year","Fiber optic","Bank transfer",0
14,48.1050355538478,603.819411829443,"Month-to-month","DSL","Credit card",0
34,112.332712507665,3765.65344872334,"One year","No","Mailed check",0
33,118.582630968751,3938.68666490124,"Month-to-month","Fiber optic","Bank transfer",0
22,45.5098307423667,928.551841685037,"Month-to-month","Fiber optic","Mailed check",0
44,67.076064848162,3016.94004196057,"Month-to-month","DSL","Bank transfer",0
25,53.3824911906319,1315.4646018114,"Month-to-month","Fiber optic","Electronic check",1
28,72.0609612461939,1995.46863963246,"One year","Fiber optic","Bank transfer",0
29,70.9299377288423,1999.57684859885,"Month-to-month","Fiber optic","Bank transfer",1
26,73.319350726884,1950.55253947332,"Month-to-month","Fiber optic","Bank transfer",0
14,80.0103762808711,1108.22172824801,"Month-to-month","DSL","Electronic check",0
25,27.7469632175935,661.206330388154,"One year","DSL","Credit card",0
45,91.3765728071896,4051.48503170227,"Month-to-month","Fiber optic","Credit card",0
23,88.4837053929646,2028.42143473275,"Month-to-month","DSL","Electronic check",0
36,59.878318247365,2100.25772062569,"Month-to-month","No","Credit card",0
49,41.8215371553771,1964.54893030529,"One year","Fiber optic","Credit card",0
17,77.2879722113623,1242.53253344711,"Month-to-month","DSL","Bank transfer",0
14,78.9390825706049,1034.27417258138,"Month-to-month","No","Credit card",0
9,67.150908175129,768.697689314878,"Month-to-month","DSL","Mailed check",0
6,106.341286521427,651.880646499528,"Month-to-month","DSL","Bank transfer",0
19,63.4371670633063,1148.14450870472,"Month-to-month","No","Bank transfer",1
63,33.4000905936879,2048.56744626071,"Month-to-month","Fiber optic","Mailed check",1
11,80.4410471455053,791.317828324597,"Two year","DSL","Bank transfer",0
24,56.9396440712524,1416.79259419434,"One year","DSL","Mailed check",0
16,93.3517494473494,1459.36995283121,"Month-to-month","Fiber optic","Credit card",0
41,60.0542125366273,2452.46718231765,"Month-to-month","Fiber optic","Credit card",0
13,74.2215849451062,928.651314917999,"Month-to-month","No","Credit card",0
20,24.1379320701768,492.094565527698,"Month-to-month","Fiber optic","Mailed check",0
29,51.2526925260798,1540.87435915413,"Month-to-month","Fiber optic","Credit card",1
13,55.521639388205,796.113748542712,"Month-to-month","Fiber optic","Electronic check",0
19,62.1870167244227,1275.28167068093,"Month-to-month","DSL","Bank transfer",0
21,85.120919748197,1924.20646406864,"Two year","Fiber optic","Bank transfer",0
31,93.7416831980832,2946.80362696227,"Two year","No","Credit card",0
45,54.557372497822,2387.11775767543,"Two year","Fiber optic","Credit card",0
18,97.6030877731058,1694.49898337005,"Month-to-month","DSL","Bank transfer",0
46,102.264101790267,4642.25425909422,"Two year","No","Electronic check",0
8,66.0140206047375,567.588804369857,"Month-to-month","DSL","Electronic check",1
33,82.3417516510457,2797.65100316401,"One year","Fiber optic","Bank transfer",0
14,80.9664610565478,1149.38625312036,"Month-to-month","Fiber optic","Electronic check",0
11,74.485763485805,830.609651617387,"Month-to-month","DSL","Credit card",1
26,89.8076432982791,2291.32586382187,"Month-to-month","No","Credit card",0
54,22.2244091724738,1116.64475796759,"Month-to-month","DSL","Mailed check",0
17,58.4029451079739,972.707382530107,"Two year","Fiber optic","Mailed check",1
14,124.777499872606,1767.03983899376,"One year","Fiber optic","Electronic check",0
12,49.0011707370837,615.557003436623,"Month-to-month","DSL","Electronic check",0
12,48.0105042076636,656.562653366848,"Month-to-month","Fiber optic","Electronic check",1
31,58.7160024869928,1788.49616869283,"Two year","No","Mailed check",0
16,53.0106437197919,788.255014969828,"Month-to-month","Fiber optic","Electronic check",0
10,18.0124658981491,184.537600202661,"Month-to-month","No","Mailed check",0
28,51.317833760074,1435.58238456069,"One year","DSL","Mailed check",0
14,51.7777486817382,686.008891920057,"Two year","No","Bank transfer",0
21,59.1805850087753,1229.05111764274,"Month-to-month","DSL","Mailed check",0
39,91.3613526116529,3532.11118709953,"Month-to-month","Fiber optic","Electronic check",0
21,58.7370485111777,1232.99590209428,"One year","DSL","Credit card",0
65,92.7852238741922,6065.5047632451,"One year","No","Credit card",0
19,27.6774196360448,541.109984477518,"Two year","Fiber optic","Credit card",0
12,100.033908618238,1111.75335354724,"Month-to-month","No","Credit card",0
21,65.9957177388164,1266.12479525374,"Month-to-month","DSL","Mailed check",0
35,55.322695427904,1940.66783860297,"Month-to-month","Fiber optic","Electronic check",1
24,18,475.428589762718,"Two year","Fiber optic","Bank transfer",0
23,102.300191525327,2360.79062175618,"One year","DSL","Bank transfer",0
17,89.7322521605555,1652.17111039172,"Two year","DSL","Mailed check",0
63,87.8168194518935,5513.62447311451,"One year","DSL","Mailed check",0
13,71.542260200016,928.018534639195,"Month-to-month","Fiber optic","Bank transfer",0
49,95.267943419232,4666.91923204243,"Month-to-month","Fiber optic","Electronic check",0
21,108.007357636937,2242.29763869787,"One year","Fiber optic","Mailed check",0
43,106.650843235044,4554.37334942186,"Month-to-month","Fiber optic","Bank transfer",0
18,34.3321842407452,663.487162340149,"Month-to-month","Fiber optic","Electronic check",0
19,64.9072596806895,1223.913694243,"Two year","DSL","Bank transfer",0
5,92.6855415758232,435.459819208385,"Two year","Fiber optic","Electronic check",0
37,86.4031924576856,3190.82630618444,"Two year","Fiber optic","Electronic check",0
55,89.7032259881315,4960.1848919576,"Month-to-month","Fiber optic","Mailed check",0
16,83.9695014081342,1337.25068041102,"Month-to-month","No","Mailed check",0
10,45.5941216238894,410.020372703274,"Month-to-month","DSL","Bank transfer",1
43,74.2397117955569,3229.77020023033,"Month-to-month","No","Electronic check",0
21,75.9190138119495,1636.84235800436,"One year","Fiber optic","Bank transfer",0
50,75.523161456392,3767.71024103373,"Month-to-month","DSL","Credit card",0
12,79.3928309297758,985.685710705162,"Two year","DSL","Bank transfer",0
56,109.722228959159,6221.15906983812,"Month-to-month","Fiber optic","Electronic check",0
22,58.3110952464271,1336.57046802541,"Two year","DSL","Credit card",0
43,65.6286914384263,2846.39969824751,"Month-to-month","DSL","Bank transfer",0
16,58.5723974420051,951.728219566252,"Month-to-month","Fiber optic","Credit card",0
8,18,99.9670248139372,"Month-to-month","Fiber optic","Credit card",0
27,70.2208503548918,1890.51638396779,"Month-to-month","DSL","Mailed check",0
27,35.9762708416832,1047.80324942382,"Two year","No","Electronic check",0
6,84.6718419481685,439.781949942984,"One year","DSL","Bank transfer",0
8,92.6879124349268,775.135630497207,"One year","DSL","Electronic check",0
32,35.6816457149306,1120.3036468916,"One year","DSL","Bank transfer",0
39,71.9017406953975,2695.71293559032,"Month-to-month","No","Mailed check",0
63,105.961452356366,6708.27121261607,"Month-to-month","DSL","Mailed check",0
28,68.6400927511685,1854.09342961274,"Month-to-month","DSL","Credit card",0
21,47.845464501801,936.489629877617,"Month-to-month","Fiber optic","Credit card",0
24,73.7921051979149,1763.05586988163,"Two year","Fiber optic","Mailed check",0
14,84.627464947773,1216.01099803789,"Two year","Fiber optic","Electronic check",0
39,74.0709979900075,2878.13813288553,"Month-to-month","DSL","Mailed check",0
26,78.6837357390177,2102.86370194428,"One year","DSL","Credit card",0
29,87.3692016036338,2540.573427861,"Month-to-month","Fiber optic","Bank transfer",0
16,55.6524592326945,876.172313230876,"Two year","DSL","Credit card",0
57,83.5644600486343,4675.83122998004,"Two year","Fiber optic","Credit card",0
26,52.0140879487271,1313.7408960204,"Month-to-month","DSL","Credit card",1
49,53.9565376901759,2761.08540867413,"Month-to-month","Fiber optic","Credit card",0
19,84.6686187975652,1616.98865124518,"Two year","DSL","Bank transfer",0
31,28.1578291242721,902.441222272306,"Month-to-month","No","Electronic check",0
43,88.2650097717164,3733.67056897694,"Month-to-month","No","Credit card",0
17,77.5737219265171,1434.57662421685,"Two year","No","Credit card",0
3,70.9532578092483,262.039397413995,"Two year","DSL","Mailed check",0
32,75.3074849107782,2399.24651294259,"Month-to-month","Fiber optic","Mailed check",1
12,48.5931412769734,614.032422821927,"Month-to-month","Fiber optic","Credit card",0
42,121.625974868606,5062.68971241961,"Month-to-month","No","Credit card",0
54,50.8686214613211,2686.2402865407,"Two year","Fiber optic","Credit card",1
90,69.2396095671814,6318.50100691807,"One year","DSL","Credit card",0
32,98.6062345638993,3207.11515236589,"Month-to-month","No","Electronic check",0
20,84.9681437288843,1720.60237286919,"Two year","Fiber optic","Credit card",0
50,66.9080457758194,3352.25279296454,"Month-to-month","Fiber optic","Credit card",0
18,132.435537302384,2320.40306694182,"Month-to-month","No","Electronic check",0
28,49.3894311576609,1332.19634054415,"One year","Fiber optic","Mailed check",0
22,98.2673591866155,2181.21204147263,"Two year","Fiber optic","Credit card",0
20,86.6027627618353,1745.55223915266,"Two year","DSL","Mailed check",0
5,60.6043469452342,252.832205933426,"Two year","Fiber optic","Credit card",0
46,18,891.839581575595,"One year","DSL","Electronic check",0
22,128.529671299437,2808.03194414303,"Month-to-month","Fiber optic","Bank transfer",0
40,83.6142506205507,3311.17448108145,"Month-to-month","Fiber optic","Bank transfer",0
26,76.4559989680732,2068.11004446971,"Month-to-month","DSL","Mailed check",0
9,88.3809942559402,906.387925950498,"Month-to-month","No","Credit card",0
28,57.69702656466,1634.50406779909,"Month-to-month","No","Credit card",1
20,78.6518364227694,1558.94962816834,"Month-to-month","No","Credit card",0
21,84.3238365496898,1808.08889234085,"One year","Fiber optic","Bank transfer",0
25,43.858483935938,1021.14273618948,"Month-to-month","Fiber optic","Electronic check",0
27,95.9139922018637,2568.94565381672,"Month-to-month","DSL","Credit card",1
26,29.0864594844047,737.405212734029,"Two year","Fiber optic","Electronic check",0
33,57.3648399954918,1925.08831905803,"One year","Fiber optic","Bank transfer",0
18,60.1233718443835,1130.36325758077,"Two year","No","Credit card",0
9,26.3399611323982,268.934056558674,"One year","Fiber optic","Credit card",0
4,90.0349953190113,365.038882296413,"Month-to-month","Fiber optic","Mailed check",0
13,101.393422662429,1374.64085274363,"Month-to-month","No","Bank transfer",1
12,40.4466922280578,480.015849743831,"One year","Fiber optic","Electronic check",0
23,51.6503612440052,1219.30872876586,"Month-to-month","DSL","Electronic check",0
36,44.8313143260451,1617.25744249097,"Month-to-month","Fiber optic","Bank transfer",0
14,52.3946593119006,637.855683463832,"Month-to-month","DSL","Mailed check",0
38,90.8357456722609,3429.75484848353,"Month-to-month","DSL","Credit card",0
66,28.0574173051902,1837.83864449804,"Month-to-month","Fiber optic","Electronic check",0
23,33.9465181875838,755.702947650352,"Month-to-month","Fiber optic","Mailed check",0
47,52.0208226347121,2514.41183212693,"Month-to-month","No","Mailed check",0
25,60.4382838431125,1546.13292786498,"One year","No","Credit card",0
20,40.1491540231404,786.350532695606,"Month-to-month","Fiber optic","Mailed check",0
14,101.706023751313,1414.59084934502,"Month-to-month","Fiber optic","Mailed check",0
34,22.8611836447964,714.624843069024,"Month-to-month","No","Bank transfer",0
17,81.0669236605259,1374.23084245028,"Month-to-month","Fiber optic","Bank transfer",0
16,59.9817890297526,1003.42200292149,"One year","Fiber optic","Credit card",0
13,67.5419579781812,869.960902585,"Month-to-month","No","Credit card",0
34,48.3717919507344,1707.430507512,"Month-to-month","No","Electronic check",0
32,68.1826920583429,2257.47205421992,"Two year","DSL","Mailed check",1
40,58.3941686103658,2326.84398181125,"Month-to-month","DSL","Electronic check",0
53,120.688913030171,6376.39782927074,"One year","DSL","Bank transfer",0
18,20.8180547345302,338.017125208514,"One year","DSL","Bank transfer",0
26,80.1476707816319,2035.05232404604,"Month-to-month","DSL","Credit card",0
54,64.5954142441945,3483.16910393616,"Two year","Fiber optic","Electronic check",0
24,92.822978839241,2230.2201060093,"One year","No","Mailed check",0
21,63.0809994450117,1288.93069419661,"Month-to-month","Fiber optic","Electronic check",0
11,75.0043591353171,802.432741055066,"Month-to-month","No","Mailed check",0
59,63.5682946532986,3811.04563711452,"Month-to-month","Fiber optic","Bank transfer",0
22,60.2236777990489,1270.90152562928,"One year","Fiber optic","Bank transfer",0
42,80.7108911566315,3471.35475948008,"Month-to-month","No","Credit card",0
46,94.4583366370007,4383.45538646945,"Month-to-month","Fiber optic","Credit card",0
26,88.6611515392078,2190.98170306892,"Month-to-month","Fiber optic","Bank transfer",0
12,70.473613816065,778.909989459718,"Month-to-month","DSL","Electronic check",0
27,49.428781092355,1258.58060429746,"One year","No","Mailed check",0
71,97.397729698483,6927.09706334568,"Month-to-month","Fiber optic","Mailed check",0
8,49.7404295683266,387.135160207363,"One year","No","Credit card",0
21,49.172865088931,957.068248213714,"Month-to-month","Fiber optic","Credit card",0
