"external_risk_estimate","revolving_utilization","age_oldest_trade","delinquency_30","inquiry_6m","y"
23,0.961538571398705,98.4656194919601,0,2,0
26,0.545781506458297,90.4610722834125,1,3,1
46,0.52211767854169,219.475920773,2,2,1
92,0.603367148898542,102.918133215902,1,2,0
49,0.611248678294942,31.9112876017276,0,2,0
55,0.209549885243177,59.7256380133331,0,3,1
34,0.959967017872259,80.892731398344,0,1,1
43,0.29595887940377,86.6110501088203,0,0,0
64,0.035369225544855,28.9711764268577,0,1,0
61,0.989934092154726,23.9367306430384,0,1,1
88,0.0314726310316473,203.062451844266,0,0,0
61,0.214199875481427,372.623961547714,0,2,0
64,0.23859820747748,868.530621009985,0,1,0
81,0.790447762934491,162.574463854159,0,2,1
35,0.830137609736994,0.280826780945063,0,2,1
76,0.244622272904962,22.8489315882325,0,0,1
81,0.802356108557433,194.42886059621,0,0,0
48,0.986650694860145,313.225536107795,0,1,0
23,0.0331992558203638,91.9280870733689,0,2,0
78,0.910168616799638,90.2705216880357,0,0,0
70,0.976536920759827,10.3691179236954,1,2,0
70,0.721345470286906,111.508387322153,1,0,0
74,0.168683470459655,219.053718650696,1,2,0
63,0.547869177302346,8.59871375418418,1,2,1
54,0.0933157247491181,25.7222627657046,0,0,0
39,0.854797295993194,15.6335265934467,0,2,1
44,0.56024415534921,13.8777921907604,1,1,1
83,0.954281717771664,55.9001580812037,0,2,0
77,0.612003029556945,81.1248171329498,0,0,0
87,0.686487003462389,112.802281598176,0,1,0
89,0.607435552403331,149.861869471694,2,5,0
87,0.0367007127497345,9.26856480538845,0,1,0
40,0.160192279377952,273.221753652394,0,3,0
91,0.0394402884412557,155.802798266138,1,0,0
90,0.813137328717858,29.2697449089341,0,1,0
51,0.525956449797377,211.827234094193,0,1,0
58,0.153020291822031,75.5939024873078,0,1,0
